go_id	Evidence	gene_id
GO:0048029	ISO	LOC107384035
GO:0070095	ISO	LOC107384035
GO:0006002	ISO	LOC107384035
GO:0006007	ISO	LOC107384035
GO:0030388	ISO	LOC107384035
GO:0051289	ISO	LOC107384035
GO:0061621	ISO	LOC107384035
GO:0005945	ISO	LOC107384035
GO:0030127	ISO	sec24c
GO:0006888	ISO	sec24c
GO:0006886	ISO	sec24c
GO:0008270	ISO	sec24c
GO:0015031	ISO	sec24c
GO:0016740	ISO	LOC107393720
GO:0005524	ISO	LOC107393720
GO:0000166	ISO	LOC107393720
GO:0061631	ISO	LOC107393720
GO:0006511	ISO	LOC107393720
GO:0016567	ISO	LOC107393720
GO:0000151	ISO	LOC107393720
GO:0031625	ISO	LOC107393720
GO:0003677	ISO	LOC107374871
GO:0005634	ISO	LOC107374871
GO:0016746	ISO	LOC107394533
GO:0016740	ISO	LOC107394533
GO:0005777	ISO	LOC107394533
GO:0004092	ISO	LOC107394533
GO:0019254	ISO	LOC107394533
GO:0140326	ISO	LOC107396718
GO:0015914	ISO	LOC107396718
GO:0000166	ISO	LOC107396718
GO:0000287	ISO	LOC107396718
GO:0005524	ISO	LOC107396718
GO:0016021	ISO	LOC107396718
GO:0016020	ISO	LOC107396718
GO:0005886	ISO	LOC107396718
GO:0005794	ISO	LOC107396718
GO:0140326	ISO	LOC107396718
GO:0007030	ISO	LOC107396718
GO:0045332	ISO	LOC107396718
GO:0033179	ISO	atp6v0e1
GO:1902600	ISO	atp6v0e1
GO:0015078	ISO	atp6v0e1
GO:0016787	ISO	atp6v0e1
GO:0016020	ISO	atp6v0e1
GO:0016021	ISO	atp6v0e1
GO:0006811	ISO	atp6v0e1
GO:0055085	ISO	atp6v0e1
GO:0007634	ISO	atp6v0e1
GO:0060059	ISO	atp6v0e1
GO:0015934	ISO	atp6v0e1
GO:0005840	ISO	atp6v0e1
GO:0006412	ISO	atp6v0e1
GO:0003735	ISO	atp6v0e1
GO:0003723	ISO	atp6v0e1
GO:0003735	ISO	atp6v0e1
GO:0042273	ISO	atp6v0e1
GO:0022625	ISO	atp6v0e1
GO:0002181	ISO	atp6v0e1
GO:0005515	ISO	LOC107376537
GO:0006355	ISO	LOC107376537
GO:0005634	ISO	LOC107376537
GO:0016020	ISO	LOC107393596
GO:0016021	ISO	LOC107393596
GO:0005737	ISO	cdc42ep5
GO:0017049	ISO	cdc42ep5
GO:0005886	ISO	cdc42ep5
GO:0007266	ISO	cdc42ep5
GO:0008360	ISO	cdc42ep5
GO:0005856	ISO	cdc42ep5
GO:0030838	ISO	cdc42ep5
GO:0031274	ISO	cdc42ep5
GO:0009165	ISO	LOC107376186
GO:0004749	ISO	LOC107376186
GO:0000287	ISO	LOC107376186
GO:0005737	ISO	LOC107376186
GO:0006164	ISO	LOC107376186
GO:0004749	ISO	LOC107376186
GO:0006015	ISO	LOC107376186
GO:0009165	ISO	LOC107376186
GO:0002189	ISO	LOC107376186
GO:0009116	ISO	LOC107376186
GO:0055085	ISO	LOC107389453
GO:0022857	ISO	LOC107389453
GO:0016021	ISO	LOC107389453
GO:0016020	ISO	LOC107389453
GO:0015651	ISO	LOC107389453
GO:0015697	ISO	LOC107389453
GO:0050787	ISO	LOC107389453
GO:0051597	ISO	LOC107389453
GO:0001887	ISO	LOC107389453
GO:0015698	ISO	LOC107389453
GO:0045454	ISO	glrx
GO:0015035	ISO	glrx
GO:0009055	ISO	glrx
GO:0005623	ISO	glrx
GO:0005575	ISO	glrx
GO:0055114	ISO	glrx
GO:0022900	ISO	glrx
GO:0005515	ISO	wdfy1
GO:0046872	ISO	wdfy1
GO:0007268	ISO	LOC107374829
GO:0055085	ISO	LOC107374829
GO:0022857	ISO	LOC107374829
GO:0016020	ISO	LOC107374829
GO:0016021	ISO	LOC107374829
GO:0043005	ISO	LOC107374829
GO:0016021	ISO	LOC107374829
GO:0030672	ISO	LOC107374829
GO:0070985	ISO	ccnh
GO:0016538	ISO	ccnh
GO:0006351	ISO	ccnh
GO:0005634	ISO	ccnh
GO:0006357	ISO	ccnh
GO:0008353	ISO	ccnh
GO:0016538	ISO	ccnh
GO:0000079	ISO	ccnh
GO:0070985	ISO	ccnh
GO:0070816	ISO	ccnh
GO:0005675	ISO	ccnh
GO:0004672	ISO	LOC107389218
GO:0006468	ISO	LOC107389218
GO:0005524	ISO	LOC107389218
GO:0005737	ISO	LOC107389218
GO:0004674	ISO	LOC107389218
GO:0005634	ISO	LOC107389218
GO:0018108	ISO	LOC107389218
GO:0018105	ISO	LOC107389218
GO:0071466	ISO	LOC107389218
GO:0018107	ISO	LOC107389218
GO:0004713	ISO	LOC107389218
GO:0016605	ISO	LOC107389218
GO:0004672	ISO	LOC107392117
GO:0007178	ISO	LOC107392117
GO:0004675	ISO	LOC107392117
GO:0006468	ISO	LOC107392117
GO:0016020	ISO	LOC107392117
GO:0005524	ISO	LOC107392117
GO:0016021	ISO	LOC107392117
GO:0016740	ISO	LOC107392117
GO:0004674	ISO	LOC107392117
GO:0005737	ISO	LOC107392117
GO:0000166	ISO	LOC107392117
GO:0016301	ISO	LOC107392117
GO:0016310	ISO	LOC107392117
GO:0043235	ISO	LOC107392117
GO:0005886	ISO	LOC107392117
GO:0006468	ISO	LOC107392117
GO:0004674	ISO	LOC107392117
GO:0005515	ISO	LOC107392117
GO:0030509	ISO	LOC107392117
GO:0006468	ISO	LOC107392117
GO:0071363	ISO	LOC107392117
GO:0001889	ISO	LOC107392117
GO:0001947	ISO	LOC107392117
GO:0007507	ISO	LOC107392117
GO:0009952	ISO	LOC107392117
GO:0005887	ISO	LOC107392117
GO:0001944	ISO	LOC107392117
GO:0061371	ISO	LOC107392117
GO:0007368	ISO	LOC107392117
GO:0005025	ISO	LOC107392117
GO:0009953	ISO	LOC107392117
GO:0009953	ISO	LOC107392117
GO:0030509	ISO	LOC107392117
GO:0007420	ISO	LOC107392117
GO:0035050	ISO	LOC107392117
GO:0001525	ISO	LOC107392117
GO:0003230	ISO	LOC107392117
GO:0051216	ISO	LOC107392117
GO:0030510	ISO	LOC107392117
GO:0030510	ISO	LOC107392117
GO:0042476	ISO	LOC107392117
GO:0042476	ISO	LOC107392117
GO:0003140	ISO	LOC107392117
GO:0003143	ISO	LOC107392117
GO:0005938	ISO	LOC107392117
GO:0003146	ISO	LOC107392117
GO:0060030	ISO	LOC107392117
GO:0048264	ISO	LOC107392117
GO:0048264	ISO	LOC107392117
GO:0035124	ISO	LOC107392117
GO:0005524	ISO	LOC107392117
GO:0007179	ISO	LOC107392117
GO:0001503	ISO	LOC107392117
GO:0035162	ISO	LOC107392117
GO:0035462	ISO	LOC107392117
GO:0048332	ISO	LOC107392117
GO:0070724	ISO	LOC107392117
GO:0048368	ISO	LOC107392117
GO:0003342	ISO	LOC107392117
GO:0021556	ISO	LOC107392117
GO:0046588	ISO	LOC107392117
GO:0046588	ISO	LOC107392117
GO:0070724	ISO	LOC107392117
GO:0004797	ISO	tk1
GO:0005524	ISO	tk1
GO:0016740	ISO	tk1
GO:0005575	ISO	tk1
GO:0000166	ISO	tk1
GO:0016301	ISO	tk1
GO:0016310	ISO	tk1
GO:0009157	ISO	tk1
GO:0004797	ISO	tk1
GO:0046104	ISO	tk1
GO:0071897	ISO	tk1
GO:0016491	ISO	hpgd
GO:0005737	ISO	hpgd
GO:0055114	ISO	hpgd
GO:0015074	ISO	LOC107377549
GO:0003676	ISO	LOC107377549
GO:0005634	ISO	LOC107377549
GO:0016020	ISO	csgr01h7orf73
GO:0016021	ISO	csgr01h7orf73
GO:0005739	ISO	csgr01h7orf73
GO:0031966	ISO	csgr01h7orf73
GO:0005758	ISO	csgr01h7orf73
GO:0005741	ISO	csgr01h7orf73
GO:0005746	ISO	csgr01h7orf73
GO:0005746	ISO	csgr01h7orf73
GO:0050718	ISO	csgr01h7orf73
GO:1900227	ISO	csgr01h7orf73
GO:0046982	ISO	mafg
GO:0003700	ISO	mafg
GO:0005634	ISO	mafg
GO:0006355	ISO	mafg
GO:0003677	ISO	mafg
GO:0000978	ISO	mafg
GO:0005634	ISO	mafg
GO:0003677	ISO	mafg
GO:0043565	ISO	mafg
GO:0046982	ISO	mafg
GO:0005667	ISO	mafg
GO:0045893	ISO	mafg
GO:0003700	ISO	mafg
GO:0045604	ISO	mafg
GO:0005634	ISO	LOC107382715
GO:0005737	ISO	LOC107382715
GO:0005737	ISO	LOC107382715
GO:0005856	ISO	LOC107382715
GO:0005743	ISO	LOC107382715
GO:0003674	ISO	LOC107382715
GO:0042995	ISO	LOC107382715
GO:0005929	ISO	LOC107382715
GO:0005929	ISO	LOC107382715
GO:0030030	ISO	LOC107382715
GO:0060271	ISO	LOC107382715
GO:0005814	ISO	LOC107382715
GO:0035869	ISO	LOC107382715
GO:0045880	ISO	LOC107382715
GO:0097546	ISO	LOC107382715
GO:0007007	ISO	LOC107382715
GO:0046856	ISO	LOC107378661
GO:0005515	ISO	LOC107378661
GO:0016787	ISO	LOC107378661
GO:0016311	ISO	mtmr14
GO:0004725	ISO	mtmr14
GO:0005623	ISO	mtmr14
GO:0043009	ISO	mtmr14
GO:0035335	ISO	mtmr14
GO:0050881	ISO	mtmr14
GO:0004438	ISO	mtmr14
GO:0046716	ISO	mtmr14
GO:0004438	ISO	mtmr14
GO:0010506	ISO	mtmr14
GO:0005085	ISO	LOC107390231
GO:0005634	ISO	fam120c
GO:0005634	ISO	fam120c
GO:0005216	ISO	cacna1c
GO:0005891	ISO	cacna1c
GO:0070588	ISO	cacna1c
GO:0005245	ISO	cacna1c
GO:0055085	ISO	cacna1c
GO:0006811	ISO	cacna1c
GO:0016020	ISO	cacna1c
GO:0016021	ISO	cacna1c
GO:0005244	ISO	cacna1c
GO:0034765	ISO	cacna1c
GO:0003007	ISO	cacna1c
GO:0001822	ISO	cacna1c
GO:0001947	ISO	cacna1c
GO:0008016	ISO	cacna1c
GO:0048701	ISO	cacna1c
GO:0005245	ISO	cacna1c
GO:0005262	ISO	cacna1c
GO:0008331	ISO	cacna1c
GO:0006816	ISO	cacna1c
GO:0006816	ISO	cacna1c
GO:0070509	ISO	cacna1c
GO:0005245	ISO	cacna1c
GO:0005245	ISO	cacna1c
GO:0006816	ISO	cacna1c
GO:0070509	ISO	cacna1c
GO:0003301	ISO	cacna1c
GO:0005891	ISO	cacna1c
GO:0005515	ISO	LOC107394420
GO:0005615	ISO	LOC107394420
GO:0062023	ISO	LOC107394420
GO:0070831	ISO	LOC107394420
GO:0031012	ISO	LOC107394420
GO:0003429	ISO	LOC107394420
GO:0005604	ISO	LOC107394420
GO:0060271	ISO	intu
GO:0005515	ISO	intu
GO:0005737	ISO	intu
GO:0005737	ISO	intu
GO:0005856	ISO	intu
GO:0007275	ISO	intu
GO:0042995	ISO	intu
GO:0001736	ISO	intu
GO:0007399	ISO	intu
GO:0060173	ISO	intu
GO:0030030	ISO	intu
GO:0060271	ISO	intu
GO:0009986	ISO	intu
GO:0008589	ISO	intu
GO:0022625	ISO	LOC107378566
GO:0003723	ISO	LOC107378566
GO:0005840	ISO	LOC107378566
GO:0006412	ISO	LOC107378566
GO:0003735	ISO	LOC107378566
GO:0030097	ISO	LOC107378566
GO:0003723	ISO	LOC107378566
GO:0003735	ISO	LOC107378566
GO:0022625	ISO	LOC107378566
GO:0008081	ISO	LOC107376107
GO:0004435	ISO	LOC107376107
GO:0016042	ISO	LOC107376107
GO:0006629	ISO	LOC107376107
GO:0035556	ISO	LOC107376107
GO:0005509	ISO	LOC107376107
GO:0007165	ISO	LOC107376107
GO:0016787	ISO	LOC107376107
GO:0005623	ISO	LOC107376107
GO:0004435	ISO	LOC107376107
GO:0032959	ISO	LOC107376107
GO:0048015	ISO	LOC107376107
GO:0051209	ISO	LOC107376107
GO:0005516	ISO	LOC107376107
GO:0048703	ISO	LOC107376107
GO:0048703	ISO	LOC107376107
GO:0060536	ISO	LOC107376107
GO:0043116	ISO	LOC107376107
GO:0090281	ISO	LOC107376107
GO:0046983	ISO	LOC107379157
GO:0006355	ISO	LOC107379157
GO:0003677	ISO	LOC107379157
GO:0000977	ISO	LOC107379157
GO:0000122	ISO	LOC107379157
GO:0005634	ISO	LOC107379157
GO:0030154	ISO	LOC107379157
GO:0001227	ISO	LOC107379157
GO:0009952	ISO	LOC107379157
GO:0001756	ISO	LOC107379157
GO:0001756	ISO	LOC107379157
GO:0001757	ISO	LOC107379157
GO:0009952	ISO	LOC107379157
GO:0050767	ISO	LOC107379157
GO:0005219	ISO	LOC107372987
GO:0006874	ISO	LOC107372987
GO:0005216	ISO	LOC107372987
GO:0005262	ISO	LOC107372987
GO:0070588	ISO	LOC107372987
GO:0006816	ISO	LOC107372987
GO:0005509	ISO	LOC107372987
GO:0055085	ISO	LOC107372987
GO:0006811	ISO	LOC107372987
GO:0016020	ISO	LOC107372987
GO:0005515	ISO	LOC107372987
GO:0016021	ISO	LOC107372987
GO:0005623	ISO	LOC107372987
GO:0005886	ISO	LOC107372987
GO:0051209	ISO	LOC107372987
GO:0005515	ISO	LOC107372987
GO:0005509	ISO	LOC107372987
GO:0005219	ISO	LOC107372987
GO:0048763	ISO	LOC107372987
GO:0005790	ISO	LOC107372987
GO:0030018	ISO	LOC107372987
GO:0030659	ISO	LOC107372987
GO:0033017	ISO	LOC107372987
GO:0034704	ISO	LOC107372987
GO:0042383	ISO	LOC107372987
GO:0007224	ISO	LOC107372987
GO:0007224	ISO	LOC107372987
GO:0046982	ISO	chrac1
GO:0005634	ISO	chrac1
GO:0005634	ISO	chrac1
GO:0060319	ISO	chrac1
GO:0008623	ISO	chrac1
GO:0006631	ISO	ehhadh
GO:0003857	ISO	ehhadh
GO:0016491	ISO	ehhadh
GO:0003824	ISO	ehhadh
GO:0055114	ISO	ehhadh
GO:0006629	ISO	ehhadh
GO:0016853	ISO	ehhadh
GO:0016829	ISO	ehhadh
GO:0008152	ISO	ehhadh
GO:0006635	ISO	ehhadh
GO:0005777	ISO	ehhadh
GO:0005777	ISO	ehhadh
GO:0005777	ISO	ehhadh
GO:0006635	ISO	ehhadh
GO:0006635	ISO	ehhadh
GO:0003857	ISO	ehhadh
GO:0003857	ISO	ehhadh
GO:0004165	ISO	ehhadh
GO:0004165	ISO	ehhadh
GO:0004300	ISO	ehhadh
GO:0004300	ISO	ehhadh
GO:0016509	ISO	ehhadh
GO:0016863	ISO	ehhadh
GO:0015299	ISO	LOC107375233
GO:0006812	ISO	LOC107375233
GO:0015385	ISO	LOC107375233
GO:0006814	ISO	LOC107375233
GO:0055085	ISO	LOC107375233
GO:0016021	ISO	LOC107375233
GO:0016020	ISO	LOC107375233
GO:0035725	ISO	LOC107375233
GO:1902600	ISO	LOC107375233
GO:0030317	ISO	LOC107375233
GO:0015672	ISO	LOC107375233
GO:0016491	ISO	LOC107375233
GO:0055114	ISO	LOC107375233
GO:0005515	ISO	crlf1
GO:0043235	ISO	crlf1
GO:0008150	ISO	crlf1
GO:0009897	ISO	crlf1
GO:0019221	ISO	crlf1
GO:0004896	ISO	crlf1
GO:0019955	ISO	crlf1
GO:0004252	ISO	parl
GO:0016021	ISO	parl
GO:0016020	ISO	parl
GO:0005739	ISO	parl
GO:0004252	ISO	parl
GO:0006508	ISO	parl
GO:0010821	ISO	parl
GO:0005743	ISO	parl
GO:0043565	ISO	LOC107380688
GO:0003700	ISO	LOC107380688
GO:0006355	ISO	LOC107380688
GO:0003677	ISO	LOC107380688
GO:0005634	ISO	LOC107380688
GO:0016021	ISO	gpm6b
GO:0016020	ISO	gpm6b
GO:0005886	ISO	gpm6b
GO:0031175	ISO	gpm6b
GO:0004659	ISO	coq2
GO:0016765	ISO	coq2
GO:0016021	ISO	coq2
GO:0016020	ISO	coq2
GO:0016740	ISO	coq2
GO:0005739	ISO	coq2
GO:0005743	ISO	coq2
GO:0005739	ISO	coq2
GO:0031305	ISO	coq2
GO:0006744	ISO	coq2
GO:0006744	ISO	coq2
GO:0031305	ISO	coq2
GO:0002083	ISO	coq2
GO:0002083	ISO	coq2
GO:0002094	ISO	coq2
GO:0016765	ISO	coq2
GO:0047293	ISO	coq2
GO:0008299	ISO	coq2
GO:0005509	ISO	LOC107395114
GO:0016020	ISO	LOC107395114
GO:0016021	ISO	LOC107395114
GO:0043010	ISO	LOC107395114
GO:0005886	ISO	LOC107395114
GO:0007157	ISO	LOC107395114
GO:0005886	ISO	LOC107395114
GO:0007420	ISO	LOC107395114
GO:0045197	ISO	LOC107395114
GO:0032991	ISO	LOC107395114
GO:0007156	ISO	LOC107395114
GO:0007157	ISO	LOC107395114
GO:0045197	ISO	LOC107395114
GO:0045197	ISO	LOC107395114
GO:0098609	ISO	LOC107395114
GO:0098609	ISO	LOC107395114
GO:0032991	ISO	LOC107395114
GO:0045746	ISO	LOC107395114
GO:0021591	ISO	LOC107395114
GO:0060059	ISO	LOC107395114
GO:0045176	ISO	LOC107395114
GO:0015031	ISO	LOC107396045
GO:0030117	ISO	LOC107396045
GO:0016192	ISO	LOC107396045
GO:0006886	ISO	LOC107396045
GO:0016020	ISO	LOC107396045
GO:0016192	ISO	LOC107396045
GO:0043231	ISO	LOC107396045
GO:0071526	ISO	LOC107397087
GO:0017154	ISO	LOC107397087
GO:0007165	ISO	LOC107397087
GO:0005515	ISO	LOC107397087
GO:0016020	ISO	LOC107397087
GO:0016021	ISO	LOC107397087
GO:0030334	ISO	LOC107397087
GO:0005887	ISO	LOC107397087
GO:0050772	ISO	LOC107397087
GO:0008360	ISO	LOC107397087
GO:0048675	ISO	LOC107397087
GO:0043087	ISO	LOC107397087
GO:0048675	ISO	LOC107397087
GO:0017154	ISO	LOC107397087
GO:0007162	ISO	LOC107397087
GO:1902287	ISO	LOC107397087
GO:0002116	ISO	LOC107397087
GO:0034146	ISO	tlr5
GO:0001819	ISO	tlr5
GO:0050707	ISO	tlr5
GO:0002755	ISO	tlr5
GO:0045087	ISO	tlr5
GO:0042742	ISO	tlr5
GO:0004888	ISO	tlr5
GO:0007165	ISO	tlr5
GO:0005515	ISO	tlr5
GO:0016021	ISO	tlr5
GO:0016020	ISO	tlr5
GO:0005887	ISO	tlr5
GO:0006954	ISO	tlr5
GO:0038023	ISO	tlr5
GO:0002224	ISO	tlr5
GO:0002376	ISO	tlr5
GO:0002224	ISO	tlr5
GO:0002253	ISO	tlr5
GO:0030178	ISO	nkd1
GO:0005509	ISO	nkd1
GO:0016020	ISO	nkd1
GO:0005737	ISO	nkd1
GO:0005737	ISO	nkd1
GO:0005886	ISO	nkd1
GO:0046872	ISO	nkd1
GO:0005737	ISO	nkd1
GO:0030178	ISO	nkd1
GO:0016055	ISO	nkd1
GO:0070121	ISO	nkd1
GO:0005886	ISO	nkd1
GO:0060972	ISO	nkd1
GO:0016055	ISO	nkd1
GO:0016055	ISO	nkd1
GO:0090090	ISO	nkd1
GO:0003146	ISO	nkd1
GO:0060061	ISO	nkd1
GO:0001839	ISO	nkd1
GO:0042308	ISO	nkd1
GO:0060971	ISO	nkd1
GO:0005634	ISO	chchd2
GO:0005739	ISO	chchd2
GO:0007005	ISO	chchd2
GO:0004930	ISO	prokr1
GO:0016021	ISO	prokr1
GO:0007186	ISO	prokr1
GO:0016020	ISO	prokr1
GO:0005887	ISO	prokr1
GO:0004930	ISO	prokr1
GO:0007165	ISO	prokr1
GO:0007186	ISO	prokr1
GO:0001525	ISO	prokr1
GO:0042277	ISO	prokr1
GO:0032870	ISO	prokr1
GO:0005515	ISO	LOC107376417
GO:0008017	ISO	LOC107376417
GO:0000226	ISO	LOC107376417
GO:0072686	ISO	LOC107376417
GO:0016020	ISO	LOC107376417
GO:0016021	ISO	LOC107376417
GO:0005740	ISO	LOC107390267
GO:0004129	ISO	LOC107390267
GO:0006123	ISO	LOC107390267
GO:0042776	ISO	LOC107390267
GO:0016020	ISO	LOC107388672
GO:0016021	ISO	LOC107388672
GO:0006811	ISO	LOC107388672
GO:1902476	ISO	LOC107388672
GO:0005886	ISO	LOC107388672
GO:0005254	ISO	LOC107388672
GO:0006821	ISO	LOC107388672
GO:0034707	ISO	LOC107388672
GO:0038023	ISO	LOC107372813
GO:0043235	ISO	LOC107372813
GO:0009897	ISO	LOC107372813
GO:0038023	ISO	LOC107372813
GO:0007399	ISO	LOC107372813
GO:0033588	ISO	LOC107373085
GO:0002098	ISO	LOC107373085
GO:0005634	ISO	LOC107373085
GO:0005737	ISO	LOC107373085
GO:0005737	ISO	LOC107373085
GO:0005737	ISO	LOC107373085
GO:0006357	ISO	LOC107373085
GO:0008033	ISO	LOC107373085
GO:0008023	ISO	LOC107373085
GO:0045859	ISO	LOC107373085
GO:0033588	ISO	LOC107373085
GO:0008607	ISO	LOC107373085
GO:0006357	ISO	LOC107373085
GO:0008023	ISO	LOC107373085
GO:0008158	ISO	ptch2
GO:0016021	ISO	ptch2
GO:0016020	ISO	ptch2
GO:0003676	ISO	rbm45
GO:0003723	ISO	rbm45
GO:0051726	ISO	LOC107392101
GO:0005634	ISO	LOC107392101
GO:0005737	ISO	LOC107392101
GO:0005634	ISO	LOC107392101
GO:0051726	ISO	LOC107392101
GO:0001756	ISO	LOC107392101
GO:0001756	ISO	LOC107392101
GO:0000185	ISO	LOC107392101
GO:0016651	ISO	ndufs1
GO:0051536	ISO	ndufs1
GO:0008137	ISO	ndufs1
GO:0042773	ISO	ndufs1
GO:0016491	ISO	ndufs1
GO:0055114	ISO	ndufs1
GO:0016020	ISO	ndufs1
GO:0009055	ISO	ndufs1
GO:0051539	ISO	ndufs1
GO:0017137	ISO	rims1
GO:0006887	ISO	rims1
GO:0016020	ISO	rims1
GO:0042391	ISO	rims1
GO:0045202	ISO	rims1
GO:0017137	ISO	rims1
GO:0044325	ISO	rims1
GO:0048167	ISO	rims1
GO:0048791	ISO	rims1
GO:0050806	ISO	rims1
GO:2000300	ISO	rims1
GO:0042734	ISO	rims1
GO:0048786	ISO	rims1
GO:0048788	ISO	rims1
GO:0098831	ISO	rims1
GO:0006886	ISO	rims1
GO:0005515	ISO	rims1
GO:0046872	ISO	rims1
GO:0045454	ISO	LOC107373407
GO:0015035	ISO	LOC107373407
GO:0009055	ISO	LOC107373407
GO:0005623	ISO	LOC107373407
GO:0055114	ISO	LOC107373407
GO:0022900	ISO	LOC107373407
GO:0008150	ISO	fam210b
GO:0003674	ISO	fam210b
GO:0008083	ISO	fgf21
GO:0007165	ISO	fgf21
GO:0030099	ISO	fgf21
GO:0030218	ISO	fgf21
GO:0030218	ISO	fgf21
GO:0005923	ISO	LOC107379809
GO:0005198	ISO	LOC107379809
GO:0016021	ISO	LOC107379809
GO:0016020	ISO	LOC107379809
GO:0005886	ISO	LOC107379809
GO:0030054	ISO	LOC107379809
GO:0055113	ISO	LOC107379809
GO:0005737	ISO	LOC107374427
GO:0017049	ISO	LOC107374427
GO:0005886	ISO	LOC107374427
GO:0007266	ISO	LOC107374427
GO:0008360	ISO	LOC107374427
GO:0005856	ISO	LOC107374427
GO:0030838	ISO	LOC107374427
GO:0031274	ISO	LOC107374427
GO:0016772	ISO	fpgt
GO:0005575	ISO	fpgt
GO:0005515	ISO	grip1
GO:0009967	ISO	grip1
GO:0035259	ISO	grip1
GO:0098887	ISO	grip1
GO:0030159	ISO	grip1
GO:0016358	ISO	grip1
GO:0003824	ISO	LOC107389264
GO:0005886	ISO	LOC107389264
GO:0016020	ISO	LOC107389264
GO:0016021	ISO	LOC107389264
GO:0047390	ISO	LOC107389264
GO:0006506	ISO	piga
GO:0016020	ISO	piga
GO:0016021	ISO	piga
GO:0006506	ISO	piga
GO:0017176	ISO	piga
GO:0000506	ISO	piga
GO:0005575	ISO	abhd18
GO:0008150	ISO	abhd18
GO:0003674	ISO	abhd18
GO:0016020	ISO	lypd6
GO:0005886	ISO	lypd6
GO:0031225	ISO	lypd6
GO:0090263	ISO	lypd6
GO:0005886	ISO	lypd6
GO:0090263	ISO	lypd6
GO:2000272	ISO	lypd6
GO:0060061	ISO	lypd6
GO:0060061	ISO	lypd6
GO:0030548	ISO	lypd6
GO:0030548	ISO	lypd6
GO:0099601	ISO	lypd6
GO:2000053	ISO	lypd6
GO:2000053	ISO	lypd6
GO:0045121	ISO	lypd6
GO:0005515	ISO	lypd6
GO:0046658	ISO	lypd6
GO:0030550	ISO	lypd6
GO:0060827	ISO	lypd6
GO:0004672	ISO	map2k7
GO:0006468	ISO	map2k7
GO:0005524	ISO	map2k7
GO:0016020	ISO	map2k7
GO:0016021	ISO	map2k7
GO:0005737	ISO	map2k7
GO:0004674	ISO	map2k7
GO:0007346	ISO	map2k7
GO:0023014	ISO	map2k7
GO:0031098	ISO	map2k7
GO:0032147	ISO	map2k7
GO:0000187	ISO	map2k7
GO:0001756	ISO	map2k7
GO:0007257	ISO	map2k7
GO:0004708	ISO	map2k7
GO:0008545	ISO	map2k7
GO:0016301	ISO	map2k7
GO:0016310	ISO	map2k7
GO:0005515	ISO	LOC107381838
GO:0016020	ISO	LOC107381838
GO:0016021	ISO	LOC107381838
GO:0005515	ISO	LOC107381838
GO:0031290	ISO	LOC107381838
GO:0046330	ISO	traf4
GO:0007250	ISO	traf4
GO:0042981	ISO	traf4
GO:0007165	ISO	traf4
GO:0005515	ISO	traf4
GO:0008270	ISO	traf4
GO:0005737	ISO	traf4
GO:0046872	ISO	traf4
GO:0033209	ISO	traf4
GO:0046330	ISO	traf4
GO:0070534	ISO	traf4
GO:0005164	ISO	traf4
GO:0043122	ISO	traf4
GO:0061630	ISO	ubr7
GO:0008270	ISO	ubr7
GO:0005737	ISO	ubr7
GO:0046872	ISO	ubr7
GO:0016567	ISO	ubr7
GO:0004697	ISO	prkcq
GO:0004674	ISO	prkcq
GO:0035556	ISO	prkcq
GO:0004672	ISO	prkcq
GO:0006468	ISO	prkcq
GO:0005524	ISO	prkcq
GO:0016740	ISO	prkcq
GO:0046872	ISO	prkcq
GO:0004674	ISO	prkcq
GO:0000166	ISO	prkcq
GO:0016301	ISO	prkcq
GO:0016310	ISO	prkcq
GO:0035556	ISO	prkcq
GO:0018105	ISO	prkcq
GO:0004698	ISO	prkcq
GO:0035091	ISO	LOC107385632
GO:0005764	ISO	LOC107376365
GO:0004190	ISO	LOC107376365
GO:0006508	ISO	LOC107376365
GO:0016787	ISO	LOC107376365
GO:0008233	ISO	LOC107376365
GO:0006508	ISO	LOC107376365
GO:0005764	ISO	LOC107376365
GO:0004190	ISO	LOC107376365
GO:0030163	ISO	LOC107376365
GO:0033619	ISO	LOC107376365
GO:0005884	ISO	fkbp15
GO:0003755	ISO	fkbp15
GO:0016853	ISO	fkbp15
GO:0000413	ISO	fkbp15
GO:0016887	ISO	pms1
GO:0006298	ISO	pms1
GO:0030983	ISO	pms1
GO:0005524	ISO	pms1
GO:0003677	ISO	pms1
GO:0005634	ISO	pms1
GO:0016887	ISO	pms1
GO:0006298	ISO	pms1
GO:0032300	ISO	pms1
GO:0032300	ISO	pms1
GO:0032389	ISO	pms1
GO:0005525	ISO	LOC107387912
GO:0000166	ISO	LOC107387912
GO:0003676	ISO	LOC107381262
GO:0005575	ISO	LOC107381262
GO:0008150	ISO	LOC107381262
GO:0005575	ISO	LOC107379047
GO:0003674	ISO	LOC107379047
GO:0043476	ISO	LOC107379047
GO:0006812	ISO	LOC107389051
GO:0008324	ISO	LOC107389051
GO:0016020	ISO	LOC107389051
GO:0016021	ISO	LOC107389051
GO:0005886	ISO	LOC107389051
GO:0098655	ISO	LOC107389051
GO:0043565	ISO	LOC107388818
GO:0003700	ISO	LOC107388818
GO:0005634	ISO	LOC107388818
GO:0006355	ISO	LOC107388818
GO:0008270	ISO	LOC107388818
GO:0003707	ISO	LOC107388818
GO:0003677	ISO	LOC107388818
GO:0046872	ISO	LOC107388818
GO:0000977	ISO	LOC107388818
GO:0003700	ISO	LOC107388818
